respondent_id,age_group,gender,nps,satisfaction,channel,free_text,submitted_at
R2025-000980,20대,남성,10,5,지인 추천,기존 고객에게도 혜택이 더 있으면 좋겠습니다.,2025-05-01 15:21:00
R2025-000981,60대 이상,여성,2,1,네이버 검색,추천 상품이 제 관심사와 잘 맞았습니다.,2025-05-01 16:11:00
R2025-000982,50대,여성,1,1,카카오톡 채널,문의 유형을 고르는 단계가 많아서 시간이 걸렸습니다.,2025-05-01 16:57:00
R2025-000983,40대,여성,7,3,인스타그램,매장 픽업 시간이 정확하게 안내됐습니다.,2025-05-01 19:35:00
R2025-000984,30대,여성,6,3,네이버 검색,첫 화면에 정보가 많아서 조금 복잡하게 느껴졌습니다.,2025-05-01 20:19:00
R2025-000985,20대,남성,9,5,카카오톡 채널,회원 등급 설명이 한눈에 들어오지 않았습니다.,2025-05-01 20:21:00
R2025-000986,50대,여성,10,5,네이버 검색,매장 직원이 대안을 제시해줘서 문제를 빨리 해결했습니다.,2025-05-01 20:29:00
R2025-000987,30대,남성,9,5,네이버 검색,사용 중 오류가 한 번 있었지만 재접속 후 해결됐습니다.,2025-05-01 23:29:00
R2025-000988,20대,남성,7,3,인스타그램,모바일 화면에서 버튼 위치가 조금 헷갈렸습니다.,2025-05-02 01:47:00
R2025-000989,30대,여성,9,4,앱 푸시,필요한 메뉴가 눈에 잘 들어와서 사용하기 편했습니다.,2025-05-02 02:34:00
R2025-000990,50대,남성,8,4,앱 푸시,주소 입력 화면에서 자동완성이 잘 작동했습니다.,2025-05-02 03:10:00
R2025-000991,40대,남성,4,3,앱 푸시,결제 단계가 단순해서 다시 이용할 것 같습니다.,2025-05-02 03:38:00
R2025-000992,40대,여성,8,4,카카오톡 채널,가입 후 첫 구매 혜택이 명확해서 좋았습니다.,2025-05-02 06:53:00
R2025-000993,50대,여성,6,3,네이버 검색,매장 직원이 대안을 제시해줘서 문제를 빨리 해결했습니다.,2025-05-02 11:14:00
R2025-000994,20대,남성,3,3,카카오톡 채널,오프라인 매장에서 안내받은 내용과 앱 정보가 일치했습니다.,2025-05-02 11:49:00
R2025-000995,50대,남성,10,5,네이버 검색,문의 남긴 뒤 안내가 조금 늦어서 아쉬웠습니다.,2025-05-02 12:13:00
R2025-000996,30대,남성,5,3,네이버 검색,품절 대체 안내가 빨라서 불편이 적었습니다.,2025-05-02 14:09:00
R2025-000997,40대,남성,10,5,네이버 검색,상담 답변이 빨랐고 처리 과정이 깔끔했습니다.,2025-05-02 15:31:00
R2025-000998,10대,여성,3,3,카카오톡 채널,추천 상품이 제 관심사와 잘 맞았습니다.,2025-05-02 16:47:00
R2025-000999,60대 이상,남성,0,1,카카오톡 채널,상품 설명과 실제 구성이 거의 같아서 신뢰가 갔습니다.,2025-05-02 19:12:00
R2025-001000,30대,여성,8,3,네이버 검색,상담원이 상황을 잘 이해하고 해결책을 안내했습니다.,2025-05-02 19:51:00
R2025-001001,20대,여성,6,3,지인 추천,모바일 화면에서 버튼 위치가 조금 헷갈렸습니다.,2025-05-02 20:16:00
R2025-001002,30대,남성,9,4,카카오톡 채널,카카오톡으로 문의하니 답변 확인이 편했습니다.,2025-05-02 22:01:00
R2025-001003,20대,남성,2,2,이메일,영수증과 결제 내역 확인이 쉬웠습니다.,2025-05-02 22:25:00
R2025-001004,20대,남성,9,4,네이버 검색,결제 단계가 단순해서 다시 이용할 것 같습니다.,2025-05-03 00:08:00
R2025-001005,40대,여성,10,5,인스타그램,이전 구매 내역을 기준으로 다시 주문하기 편했습니다.,2025-05-03 00:19:00
R2025-001006,30대,여성,6,3,네이버 검색,서비스 품질은 좋지만 가격은 조금 부담됩니다.,2025-05-03 01:35:00
R2025-001007,50대,남성,6,3,인스타그램,회원 혜택이 명확해서 계속 이용할 생각입니다.,2025-05-03 03:12:00
R2025-001008,30대,남성,9,4,네이버 검색,앱 디자인이 깔끔하고 글자가 잘 보입니다.,2025-05-03 10:13:00
R2025-001009,40대,남성,10,5,네이버 검색,상품 비교 기능이 있으면 더 좋겠습니다.,2025-05-03 10:45:00
R2025-001010,30대,남성,7,4,인스타그램,고객센터 답변이 정중했지만 해결까지 시간이 걸렸습니다.,2025-05-03 14:19:00
R2025-001011,40대,여성,3,2,네이버 검색,오프라인 매장에서 안내받은 내용과 앱 정보가 일치했습니다.,2025-05-03 18:26:00
R2025-001012,40대,여성,7,4,네이버 검색,쿠폰 적용 방법이 더 잘 보이면 좋겠습니다.,2025-05-03 19:22:00
R2025-001013,30대,여성,6,4,앱 푸시,예약 확인 화면이 직관적이라 실수가 줄었습니다.,2025-05-03 19:24:00
R2025-001014,60대 이상,여성,7,3,네이버 검색,카카오톡으로 문의하니 답변 확인이 편했습니다.,2025-05-03 19:37:00
R2025-001015,30대,여성,2,2,인스타그램,회원 등급 설명이 한눈에 들어오지 않았습니다.,2025-05-03 20:21:00
R2025-001016,20대,남성,9,5,인스타그램,프로모션 문구가 이해하기 쉬웠습니다.,2025-05-03 23:31:00
R2025-001017,40대,여성,5,3,네이버 검색,매장 픽업 시간이 정확하게 안내됐습니다.,2025-05-04 00:51:00
R2025-001018,50대,여성,7,3,카카오톡 채널,오프라인 매장에서 안내받은 내용과 앱 정보가 일치했습니다.,2025-05-04 02:00:00
R2025-001019,10대,남성,4,3,네이버 검색,결제 단계가 단순해서 다시 이용할 것 같습니다.,2025-05-04 02:09:00
R2025-001020,30대,여성,8,4,지인 추천,기존 고객에게도 혜택이 더 있으면 좋겠습니다.,2025-05-04 02:46:00
R2025-001021,50대,여성,9,4,네이버 검색,문의 유형을 고르는 단계가 많아서 시간이 걸렸습니다.,2025-05-04 04:37:00
R2025-001022,40대,남성,8,3,네이버 검색,매장 직원이 대안을 제시해줘서 문제를 빨리 해결했습니다.,2025-05-04 07:44:00
R2025-001023,60대 이상,여성,6,4,카카오톡 채널,영수증과 결제 내역 확인이 쉬웠습니다.,2025-05-04 07:52:00
R2025-001024,30대,남성,8,4,이메일,반품 배송비 안내가 더 앞쪽에 있으면 좋겠습니다.,2025-05-04 09:20:00
R2025-001025,40대,남성,3,3,오프라인 매장,매장 픽업 시간이 정확하게 안내됐습니다.,2025-05-04 09:24:00
R2025-001026,30대,여성,8,5,앱 푸시,앱 푸시로 받은 혜택을 바로 사용할 수 있어 편했습니다.,2025-05-04 09:41:00
R2025-001027,60대 이상,남성,3,3,지인 추천,매장 픽업 시간이 정확하게 안내됐습니다.,2025-05-04 10:22:00
R2025-001028,30대,남성,5,3,지인 추천,환불 절차가 예상보다 오래 걸렸습니다.,2025-05-04 12:20:00
R2025-001029,40대,남성,10,5,인스타그램,첫 화면에 정보가 많아서 조금 복잡하게 느껴졌습니다.,2025-05-04 13:35:00
R2025-001030,30대,남성,9,5,이메일,앱 디자인이 깔끔하고 글자가 잘 보입니다.,2025-05-04 15:03:00
R2025-001031,40대,남성,6,3,인스타그램,알림이 너무 자주 와서 설정을 바꿨습니다.,2025-05-04 16:33:00
R2025-001032,40대,남성,10,5,카카오톡 채널,영수증과 결제 내역 확인이 쉬웠습니다.,2025-05-04 17:36:00
R2025-001033,30대,남성,6,4,지인 추천,앱 푸시로 받은 혜택을 바로 사용할 수 있어 편했습니다.,2025-05-04 17:55:00
R2025-001034,50대,여성,7,3,인스타그램,사용 중 오류가 한 번 있었지만 재접속 후 해결됐습니다.,2025-05-04 19:43:00
R2025-001035,30대,남성,9,5,네이버 검색,앱 디자인이 깔끔하고 글자가 잘 보입니다.,2025-05-04 22:49:00
R2025-001036,40대,남성,9,4,카카오톡 채널,필요한 메뉴가 눈에 잘 들어와서 사용하기 편했습니다.,2025-05-05 01:28:00
R2025-001037,30대,남성,5,3,카카오톡 채널,회원 혜택이 명확해서 계속 이용할 생각입니다.,2025-05-05 01:39:00
R2025-001038,30대,여성,8,4,이메일,직원 응대가 친절했고 설명도 이해하기 쉬웠습니다.,2025-05-05 03:01:00
R2025-001039,30대,여성,6,3,카카오톡 채널,주소 입력 화면에서 자동완성이 잘 작동했습니다.,2025-05-05 07:13:00
R2025-001040,20대,여성,1,1,오프라인 매장,배송 기사님 요청사항 반영이 잘 됐습니다.,2025-05-05 07:28:00
R2025-001041,20대,여성,10,5,카카오톡 채널,영수증과 결제 내역 확인이 쉬웠습니다.,2025-05-05 08:23:00
R2025-001042,40대,여성,7,4,오프라인 매장,예약 확인 화면이 직관적이라 실수가 줄었습니다.,2025-05-05 09:34:00
R2025-001043,40대,여성,7,4,네이버 검색,필요한 메뉴가 눈에 잘 들어와서 사용하기 편했습니다.,2025-05-05 10:09:00
R2025-001044,40대,여성,10,4,앱 푸시,결제 오류 안내가 구체적이지 않아 재시도했습니다.,2025-05-05 11:52:00
R2025-001045,10대,남성,9,4,인스타그램,앱 푸시로 받은 혜택을 바로 사용할 수 있어 편했습니다.,2025-05-05 11:53:00
R2025-001046,30대,여성,7,3,네이버 검색,배송 완료 사진이 남아 있어 확인이 쉬웠습니다.,2025-05-05 15:27:00
R2025-001047,20대,남성,10,5,네이버 검색,카카오톡으로 문의하니 답변 확인이 편했습니다.,2025-05-05 17:17:00
R2025-001048,40대,여성,9,4,네이버 검색,매장 픽업 시간이 정확하게 안내됐습니다.,2025-05-05 18:18:00
R2025-001049,50대,여성,7,4,카카오톡 채널,매장 직원이 대안을 제시해줘서 문제를 빨리 해결했습니다.,2025-05-05 18:21:00
R2025-001050,20대,여성,8,4,지인 추천,알림이 너무 자주 와서 설정을 바꿨습니다.,2025-05-05 18:22:00
R2025-001051,40대,남성,7,3,앱 푸시,상세 페이지 사진이 충분해서 구매 결정에 도움이 됐습니다.,2025-05-05 20:23:00
R2025-001052,20대,여성,3,2,지인 추천,첫 화면에 정보가 많아서 조금 복잡하게 느껴졌습니다.,2025-05-05 23:35:00
R2025-001053,30대,남성,5,3,인스타그램,사용 중 오류가 한 번 있었지만 재접속 후 해결됐습니다.,2025-05-05 23:40:00
R2025-001054,20대,남성,5,3,카카오톡 채널,앱에서 필요한 정보를 찾기 쉬워서 만족합니다.,2025-05-05 23:54:00
R2025-001055,30대,여성,6,4,오프라인 매장,배송 완료 사진이 남아 있어 확인이 쉬웠습니다.,2025-05-06 00:38:00
R2025-001056,40대,남성,9,5,이메일,가입 후 첫 구매 혜택이 명확해서 좋았습니다.,2025-05-06 05:29:00
R2025-001057,50대,여성,5,3,카카오톡 채널,주문 변경이 바로 반영돼서 편리했습니다.,2025-05-06 05:58:00
R2025-001058,20대,여성,6,3,앱 푸시,배송 예정일이 실제와 달라 일정 조정이 필요했습니다.,2025-05-06 06:18:00
R2025-001059,40대,여성,8,4,카카오톡 채널,쿠폰 적용 방법이 더 잘 보이면 좋겠습니다.,2025-05-06 07:09:00
R2025-001060,40대,여성,7,3,오프라인 매장,결제 오류 안내가 구체적이지 않아 재시도했습니다.,2025-05-06 08:26:00
R2025-001061,60대 이상,남성,9,5,앱 푸시,회원 혜택이 명확해서 계속 이용할 생각입니다.,2025-05-06 09:15:00
R2025-001062,40대,남성,6,3,지인 추천,혜택 조건이 복잡해서 한 번 더 확인해야 했습니다.,2025-05-06 10:15:00
R2025-001063,20대,남성,1,2,네이버 검색,예약 확인 화면이 직관적이라 실수가 줄었습니다.,2025-05-06 10:35:00
R2025-001064,40대,여성,6,3,인스타그램,검색 결과가 원하는 순서로 나오지 않아 불편했습니다.,2025-05-06 11:45:00
R2025-001065,30대,남성,9,5,네이버 검색,프로모션 문구가 이해하기 쉬웠습니다.,2025-05-06 15:09:00
R2025-001066,60대 이상,여성,6,3,오프라인 매장,문의 접수 후 예상 처리 시간이 표시되면 좋겠습니다.,2025-05-06 15:52:00
R2025-001067,30대,여성,7,4,카카오톡 채널,반품 배송비 안내가 더 앞쪽에 있으면 좋겠습니다.,2025-05-06 17:14:00
R2025-001068,40대,여성,6,3,지인 추천,사용 중 오류가 한 번 있었지만 재접속 후 해결됐습니다.,2025-05-06 17:30:00
R2025-001069,10대,남성,5,3,이메일,쿠폰 적용 방법이 더 잘 보이면 좋겠습니다.,2025-05-06 18:36:00
R2025-001070,30대,응답하지 않음,9,5,네이버 검색,반품 배송비 안내가 더 앞쪽에 있으면 좋겠습니다.,2025-05-06 21:07:00
R2025-001071,50대,여성,6,3,카카오톡 채널,검색 결과가 원하는 순서로 나오지 않아 불편했습니다.,2025-05-06 23:57:00
R2025-001072,40대,남성,0,1,지인 추천,상담원이 상황을 잘 이해하고 해결책을 안내했습니다.,2025-05-07 00:37:00
R2025-001073,30대,남성,7,4,카카오톡 채널,전체적으로 안정적이지만 로딩 속도는 개선되면 좋겠습니다.,2025-05-07 01:11:00
R2025-001074,50대,남성,10,5,네이버 검색,사용 중 오류가 한 번 있었지만 재접속 후 해결됐습니다.,2025-05-07 03:11:00
R2025-001075,50대,남성,3,3,네이버 검색,신규 고객용 안내가 조금 더 자세했으면 합니다.,2025-05-07 04:20:00
R2025-001076,30대,남성,2,2,카카오톡 채널,상담 기록이 남아 있어서 같은 설명을 반복하지 않아도 됐습니다.,2025-05-07 07:07:00
R2025-001077,40대,남성,9,5,지인 추천,상품 설명과 실제 구성이 거의 같아서 신뢰가 갔습니다.,2025-05-07 07:39:00
R2025-001078,30대,남성,7,4,인스타그램,매장 직원이 대안을 제시해줘서 문제를 빨리 해결했습니다.,2025-05-07 10:29:00
R2025-001079,40대,여성,9,5,네이버 검색,필요한 메뉴가 눈에 잘 들어와서 사용하기 편했습니다.,2025-05-07 10:30:00
R2025-001080,30대,남성,8,4,카카오톡 채널,주소 입력 화면에서 자동완성이 잘 작동했습니다.,2025-05-07 13:11:00
R2025-001081,20대,여성,8,4,카카오톡 채널,할인 금액이 결제 전 명확하게 보여서 좋았습니다.,2025-05-07 13:32:00
R2025-001082,50대,남성,4,3,네이버 검색,배송 완료 사진이 남아 있어 확인이 쉬웠습니다.,2025-05-07 13:42:00
R2025-001083,50대,여성,3,3,지인 추천,환불 절차가 예상보다 오래 걸렸습니다.,2025-05-07 14:34:00
R2025-001084,50대,여성,9,4,카카오톡 채널,고객센터 연결까지 대기 시간이 길었습니다.,2025-05-07 15:28:00
R2025-001085,60대 이상,여성,7,4,인스타그램,결제 단계가 단순해서 다시 이용할 것 같습니다.,2025-05-07 15:38:00
R2025-001086,40대,여성,10,5,앱 푸시,고객센터 답변이 정중했지만 해결까지 시간이 걸렸습니다.,2025-05-07 16:15:00
R2025-001087,40대,여성,9,4,인스타그램,가격 대비 품질이 좋아서 주변에 추천했습니다.,2025-05-07 16:34:00
R2025-001088,40대,여성,5,3,인스타그램,환불 절차가 예상보다 오래 걸렸습니다.,2025-05-07 18:39:00
R2025-001089,30대,여성,9,4,네이버 검색,상담원이 상황을 잘 이해하고 해결책을 안내했습니다.,2025-05-07 19:19:00
R2025-001090,30대,여성,7,4,네이버 검색,문의 유형을 고르는 단계가 많아서 시간이 걸렸습니다.,2025-05-07 20:32:00
R2025-001091,20대,남성,8,4,네이버 검색,매장 직원이 대안을 제시해줘서 문제를 빨리 해결했습니다.,2025-05-07 21:15:00
R2025-001092,40대,남성,9,5,오프라인 매장,카카오톡으로 문의하니 답변 확인이 편했습니다.,2025-05-08 04:06:00
R2025-001093,30대,남성,8,4,오프라인 매장,매장 픽업 시간이 정확하게 안내됐습니다.,2025-05-08 07:17:00
R2025-001094,20대,여성,0,1,네이버 검색,기존 고객에게도 혜택이 더 있으면 좋겠습니다.,2025-05-08 09:39:00
R2025-001095,40대,여성,9,4,네이버 검색,상세 페이지 사진이 충분해서 구매 결정에 도움이 됐습니다.,2025-05-08 17:42:00
R2025-001096,30대,남성,8,4,카카오톡 채널,신규 고객용 안내가 조금 더 자세했으면 합니다.,2025-05-08 21:29:00
R2025-001097,20대,여성,9,5,인스타그램,쿠폰 적용 방법이 더 잘 보이면 좋겠습니다.,2025-05-08 22:41:00
R2025-001098,50대,여성,7,4,지인 추천,혜택 조건이 복잡해서 한 번 더 확인해야 했습니다.,2025-05-09 00:45:00
R2025-001099,50대,남성,8,4,지인 추천,첫 화면에 정보가 많아서 조금 복잡하게 느껴졌습니다.,2025-05-09 00:52:00
R2025-001100,20대,남성,9,4,이메일,검색 결과가 원하는 순서로 나오지 않아 불편했습니다.,2025-05-09 00:54:00
R2025-001101,10대,여성,8,4,카카오톡 채널,앱 푸시로 받은 혜택을 바로 사용할 수 있어 편했습니다.,2025-05-09 01:06:00
R2025-001102,30대,남성,3,2,지인 추천,직원 응대가 친절했고 설명도 이해하기 쉬웠습니다.,2025-05-09 01:49:00
R2025-001103,50대,여성,9,5,인스타그램,배송 안내 문자가 제때 와서 안심이 됐습니다.,2025-05-09 05:06:00
R2025-001104,50대,남성,9,5,카카오톡 채널,주문 변경이 바로 반영돼서 편리했습니다.,2025-05-09 07:20:00
R2025-001105,20대,여성,9,4,이메일,회원 혜택이 명확해서 계속 이용할 생각입니다.,2025-05-09 10:12:00
